run_id,relative_abundance,phenotype,ncbi_taxon_id
ERR1090020,0.0535738,D015212,626930
ERR1090056,0.0023955,D015212,626930
ERR1090119,0.0448766,D015212,626930
ERR1090363,0.0237577,D015212,626930
ERR1090614,0.0502576,D015212,626930
ERR1090649,0.0268716,D015212,626930
ERR1090680,0.0468774,D015212,626930
ERR1160564,1.41094,D015212,626930
ERR1249673,0.0730327,D015212,626930
ERR1249769,0.260833,D015212,626930
ERR1249927,0.287661,D015212,626930
ERR1249930,0.102019,D015212,626930
ERR1250632,0.0690846,D015212,626930
ERR1389722,0.0522709,D015212,626930
ERR1389995,0.0463456,D015212,626930
ERR1417463,0.0167863,D015212,626930
ERR1459080,0.0260926,D015212,626930
ERR1843841,0.0132427,D015212,626930
ERR1854715,0.00565291,D015212,626930
ERR1854719,0.0311429,D015212,626930
ERR2032932,0.0214362,D015212,626930
ERR2056947,0.0356041,D015212,626930
ERR2057086,0.0147885,D015212,626930
ERR2057179,0.0965686,D015212,626930
ERR2091907,0.0559832,D015212,626930
ERR2092070,0.0387537,D015212,626930
SRR3400417,0.00022218,D015212,47770
SRR3400419,0.000440696,D015212,47770
SRR3400421,0.0037985,D015212,47770
SRR3400423,0.000203484,D015212,47770
SRR3400428,0.000338691,D015212,47770
SRR3400429,0.000412761,D015212,47770
SRR3400431,0.000610999,D015212,47770
SRR3400434,0.00040274,D015212,47770
SRR3400443,0.00639868,D015212,47770
SRR3400444,0.000507331,D015212,47770
SRR3400446,0.000490547,D015212,47770
SRR3400447,0.000366079,D015212,47770
SRR3400448,0.000196157,D015212,47770
SRR3400451,0.000205376,D015212,47770
SRR3400452,0.00115332,D015212,47770
SRR3400453,0.000216295,D015212,47770
SRR5218294,0.00317423,D015212,47770
SRR5218295,0.00546197,D015212,47770
SRR5218296,0.00270275,D015212,47770
SRR5218298,0.0903471,D015212,47770
SRR5218300,0.00602174,D015212,47770
SRR5218301,0.00971204,D015212,47770
SRR5218303,0.0922931,D015212,47770
SRR5218292,0.0133734,D015212,47770
SRR5218369,0.0270587,D015212,47770
SRR5218370,0.831554,D015212,47770
SRR5218371,0.0225827,D015212,47770
SRR5218372,1.63405,D015212,47770
SRR5218373,0.00637694,D015212,47770
SRR5218376,0.0188045,D015212,47770
SRR5218377,0.327189,D015212,47770
SRR5218383,1.78374,D015212,47770
SRR5218384,0.0547261,D015212,47770
SRR5218385,0.0164969,D015212,47770
SRR5218386,0.00191718,D015212,47770
SRR5218387,0.00698731,D015212,47770
SRR5218388,0.00195091,D015212,47770
SRR5218390,0.00237761,D015212,47770
SRR5218391,0.0021008,D015212,47770
SRR5218392,0.0126082,D015212,47770
SRR5218393,0.00979208,D015212,47770
SRR5218395,0.00488794,D015212,47770
SRR5218397,0.00386481,D015212,47770
SRR5396479,0.0142278,D015212,47770
SRR5396489,0.0171438,D015212,47770
SRR5396499,0.297677,D015212,47770
SRR5396533,0.182348,D015212,47770
SRR5650173,0.00554,D015212,47770
SRR6424520,0.00302471,D015212,47770
SRR6424524,0.00326499,D015212,47770
SRR6424539,0.0016952,D015212,47770
SRR6424540,0.0130385,D015212,47770
SRR6424541,0.00947418,D015212,47770
SRR6424542,0.000890187,D015212,47770
SRR6424547,0.00291758,D015212,47770
SRR6424553,0.00908595,D015212,47770
SRR6424636,0.00445295,D015212,47770
SRR6424637,0.00250426,D015212,47770
SRR6424638,0.0033428,D015212,47770
SRR6424699,0.202246,D015212,47770
SRR6424792,0.0257507,D015212,47770
SRR6424795,0.0454307,D015212,47770
SRR6424797,0.0465522,D015212,47770
SRR6424798,0.0503914,D015212,47770
SRR6424799,0.050111,D015212,47770
SRR6424800,0.0337167,D015212,47770
ERR1250436,0.0763286,D015212,47770
ERR1390023,0.00350471,D015212,47770
ERR1842582,0.00499525,D015212,47770
ERR1844523,0.00662998,D015212,47770
ERR1854771,0.00597443,D015212,47770
ERR1160336,0.00109662,D015212,47770
ERR1160718,0.000273595,D015212,47770
ERR1090446,0.0038301,D015212,47770
ERR1090448,0.00612557,D015212,47770
ERR1160479,0.00100463,D015212,47770
ERR1160361,0.00108548,D015212,47770
ERR2091952,0.00443046,D015212,47770
ERR1074630,0.00427515,D015212,47770
ERR1090115,0.033126,D015212,47770
ERR1160434,0.00250979,D015212,47770
ERR1160726,0.00337211,D015212,47770
ERR2032762,0.0038909,D015212,47770
ERR2092007,0.00414456,D015212,47770
ERR1551521,0.035376,D015212,47770
ERR2314018,0.00337667,D015212,47770
ERR1249805,0.00621929,D015212,47770
ERR1090709,0.0291412,D015212,47770
ERR1160721,0.000719238,D015212,47770
ERR2032243,0.00501278,D015212,47770
ERR2056882,0.00885465,D015212,47770
ERR1160713,0.00202955,D015212,47770
ERR1090070,0.00309741,D015212,47770
ERR1077413,0.033557,D015212,47770
ERR1090020,0.00446449,D015212,47770
ERR1090119,0.00997258,D015212,47770
ERR1090680,0.0052086,D015212,47770
ERR1249769,0.00532311,D015212,47770
ERR1249930,0.0309148,D015212,47770
ERR1389949,0.027199,D015212,47770
ERR1854713,0.0292469,D015212,47770
ERR1854715,0.0339175,D015212,47770
ERR1854719,0.0249144,D015212,47770
ERR1854720,0.0316316,D015212,47770
ERR1854725,0.00704077,D015212,47770
ERR1854728,0.167922,D015212,47770
ERR2091907,0.0419874,D015212,47770
ERR2092009,0.00448149,D015212,47770
ERR1091058,0.00205343,D015212,47770
ERR1091067,0.00219241,D015212,47770
ERR1091614,0.00381199,D015212,47770
ERR1091703,0.00314189,D015212,47770
ERR695620,0.09166,D015212,487175
ERR695627,0.07297,D015212,487175
ERR695629,0.04997,D015212,487175
ERR695628,0.04366,D015212,487175
ERR695626,0.09986,D015212,487175
ERR695621,0.08427,D015212,487175
ERR695632,0.01918,D015212,487175
ERR695635,0.16064,D015212,487175
ERR695634,0.1408,D015212,487175
ERR695633,0.02252,D015212,487175
ERR695631,0.06125,D015212,487175
ERR695630,0.06417,D015212,487175
SRR3400417,3.51955,D015212,487175
SRR3400418,1.41559,D015212,487175
SRR3400419,0.0630195,D015212,487175
SRR3400420,0.556549,D015212,487175
SRR3400421,0.103699,D015212,487175
SRR3400422,0.0908104,D015212,487175
SRR3400423,0.20206,D015212,487175
SRR3400424,0.061709,D015212,487175
SRR3400425,0.0690094,D015212,487175
SRR3400426,0.0663446,D015212,487175
SRR3400428,0.213714,D015212,487175
SRR3400429,0.216699,D015212,487175
SRR3400430,0.154349,D015212,487175
SRR3400431,0.140835,D015212,487175
SRR3400432,0.100471,D015212,487175
SRR3400433,0.0822576,D015212,487175
SRR3400434,0.0668549,D015212,487175
SRR3400435,0.096336,D015212,487175
SRR3400436,0.218239,D015212,487175
SRR3400437,0.176635,D015212,487175
SRR3400439,0.180964,D015212,487175
SRR3400440,0.128785,D015212,487175
SRR3400441,0.335257,D015212,487175
SRR3400442,1.1614,D015212,487175
SRR3400443,0.274432,D015212,487175
SRR3400444,2.19877,D015212,487175
SRR3400445,1.53311,D015212,487175
SRR3400446,0.816025,D015212,487175
SRR3400447,0.679443,D015212,487175
SRR3400448,0.461361,D015212,487175
SRR3400450,0.0209905,D015212,487175
SRR3400451,0.210921,D015212,487175
SRR3400452,0.0190298,D015212,487175
SRR3400453,0.121125,D015212,487175
SRR3400454,0.105392,D015212,487175
SRR3400455,0.138649,D015212,487175
SRR3400456,0.0566434,D015212,487175
SRR3400465,0.0558946,D015212,487175
SRR3400466,0.0915367,D015212,487175
SRR3400467,0.194445,D015212,487175
SRR5218294,0.013755,D015212,487175
SRR5218295,0.0702253,D015212,487175
SRR5218296,0.00495504,D015212,487175
SRR5218298,0.016708,D015212,487175
SRR5218300,0.0210761,D015212,487175
SRR5218301,0.0161867,D015212,487175
SRR5218303,0.00351593,D015212,487175
SRR5218292,0.00422318,D015212,487175
SRR5218368,0.011632,D015212,487175
SRR5218369,1.3845,D015212,487175
SRR5218370,0.0254883,D015212,487175
SRR5218371,0.0790395,D015212,487175
SRR5218372,0.0151301,D015212,487175
SRR5218373,0.0127539,D015212,487175
SRR5218376,0.00313408,D015212,487175
SRR5218377,1.00937,D015212,487175
SRR5218380,0.992644,D015212,487175
SRR5218382,0.0125099,D015212,487175
SRR5218383,0.0126506,D015212,487175
SRR5218384,0.0262686,D015212,487175
SRR5218385,0.113416,D015212,487175
SRR5218386,0.76112,D015212,487175
SRR5218387,0.0046582,D015212,487175
SRR5218388,1.40856,D015212,487175
SRR5218389,0.00792362,D015212,487175
SRR5218390,0.0118881,D015212,487175
SRR5218391,0.00420159,D015212,487175
SRR5218392,0.0294192,D015212,487175
SRR5218393,0.0326403,D015212,487175
SRR5218395,0.0782071,D015212,487175
SRR5218397,0.0270537,D015212,487175
SRR5218399,0.0446343,D015212,487175
SRR5396469,1.09829,D015212,487175
SRR5396474,0.0936293,D015212,487175
SRR5396489,0.0114292,D015212,487175
SRR5396499,31.1396,D015212,487175
SRR5396516,7.70556,D015212,487175
SRR5396517,6.98998,D015212,487175
SRR5396522,0.110554,D015212,487175
SRR5396528,2.24994,D015212,487175
SRR5396543,5.84013,D015212,487175
SRR5396549,10.8642,D015212,487175
SRR5396561,10.6919,D015212,487175
SRR5650034,0.39375,D015212,487175
SRR5650170,0.0327,D015212,487175
SRR5650037,0.00253,D015212,487175
SRR5650059,1.28782,D015212,487175
SRR5651476,0.00189,D015212,487175
SRR5650110,0.00067,D015212,487175
SRR5650185,0.42407,D015212,487175
SRR5650150,0.19204,D015212,487175
SRR5650032,1.26373,D015212,487175
SRR5650142,0.04031,D015212,487175
SRR5650175,0.07122,D015212,487175
SRR5650189,0.13519,D015212,487175
SRR5651482,0.00721,D015212,487175
SRR5650165,0.07262,D015212,487175
SRR5650171,0.03309,D015212,487175
SRR5650164,0.27482,D015212,487175
SRR5650186,0.08939,D015212,487175
SRR5650157,0.31725,D015212,487175
SRR5650103,0.42543,D015212,487175
SRR5650134,0.14495,D015212,487175
SRR5650113,0.30396,D015212,487175
SRR5650121,1.30566,D015212,487175
SRR5650144,0.03541,D015212,487175
SRR5650033,0.1909,D015212,487175
SRR5650140,0.03043,D015212,487175
SRR5650117,0.00328,D015212,487175
SRR5650112,0.16446,D015212,487175
SRR5650183,0.2327,D015212,487175
SRR5651407,0.37141,D015212,487175
SRR5650043,0.13664,D015212,487175
SRR5650064,0.24422,D015212,487175
SRR5650190,0.16426,D015212,487175
SRR5650141,0.08399,D015212,487175
SRR5650124,1.1691,D015212,487175
SRR5650173,0.02147,D015212,487175
SRR5650071,0.00981,D015212,487175
SRR5650139,0.08495,D015212,487175
SRR5650120,3.09939,D015212,487175
SRR5650075,0.00745,D015212,487175
SRR5650145,0.1015,D015212,487175
SRR5650159,0.24247,D015212,487175
SRR5650092,0.04774,D015212,487175
SRR5650188,0.24847,D015212,487175
SRR5651474,0.00365,D015212,487175
SRR5651480,0.00351,D015212,487175
SRR5650168,0.06624,D015212,487175
SRR5650138,0.0712,D015212,487175
SRR5650161,0.19726,D015212,487175
SRR5650156,0.08507,D015212,487175
SRR5650184,0.26444,D015212,487175
SRR5650119,1.84876,D015212,487175
SRR5650132,0.09932,D015212,487175
SRR5651401,0.28651,D015212,487175
SRR5650094,0.12548,D015212,487175
SRR5650162,0.36737,D015212,487175
SRR5650129,0.00152,D015212,487175
SRR5650174,0.06866,D015212,487175
SRR5650155,0.19692,D015212,487175
SRR5650137,0.04262,D015212,487175
SRR5650163,1.60335,D015212,487175
SRR5650166,0.03298,D015212,487175
SRR5651402,0.11576,D015212,487175
SRR5650123,1.7967,D015212,487175
SRR5650158,0.44196,D015212,487175
SRR5650167,0.14223,D015212,487175
SRR5650060,0.01692,D015212,487175
SRR5650035,0.28709,D015212,487175
SRR5650187,0.54482,D015212,487175
SRR5650133,0.22811,D015212,487175
SRR5650042,0.00719,D015212,487175
SRR5650172,0.06606,D015212,487175
SRR5650147,0.26294,D015212,487175
SRR5650055,0.06687,D015212,487175
SRR5650149,0.20152,D015212,487175
SRR5650044,0.04857,D015212,487175
SRR5650039,0.00339,D015212,487175
SRR5650057,0.53328,D015212,487175
SRR5650063,0.45141,D015212,487175
SRR5650160,0.2532,D015212,487175
SRR5650146,0.07213,D015212,487175
SRR5650058,0.51766,D015212,487175
SRR6424519,0.00509684,D015212,487175
SRR6424520,0.00907414,D015212,487175
SRR6424521,0.00692233,D015212,487175
SRR6424522,0.00868451,D015212,487175
SRR6424523,0.00812975,D015212,487175
SRR6424525,0.0197363,D015212,487175
SRR6424526,0.00695108,D015212,487175
SRR6424527,0.0107325,D015212,487175
SRR6424528,0.00704771,D015212,487175
SRR6424539,1.86472,D015212,487175
SRR6424540,1.20215,D015212,487175
SRR6424541,1.2648,D015212,487175
SRR6424542,3.27055,D015212,487175
SRR6424546,1.78686,D015212,487175
SRR6424547,6.69292,D015212,487175
SRR6424549,0.00791014,D015212,487175
SRR6424550,0.00586304,D015212,487175
SRR6424552,0.00220527,D015212,487175
SRR6424553,1.30838,D015212,487175
SRR6424555,0.00929489,D015212,487175
SRR6424556,0.0155201,D015212,487175
SRR6424616,0.252738,D015212,487175
SRR6424618,0.0150752,D015212,487175
SRR6424619,2.25775,D015212,487175
SRR6424622,3.95049,D015212,487175
SRR6424623,1.81638,D015212,487175
SRR6424624,0.294204,D015212,487175
SRR6424635,0.049147,D015212,487175
SRR6424636,0.00890591,D015212,487175
SRR6424637,0.00500851,D015212,487175
SRR6424638,0.0033428,D015212,487175
SRR6424639,0.00360451,D015212,487175
SRR6424640,0.00438472,D015212,487175
SRR6424641,0.0104246,D015212,487175
SRR6424643,0.0107506,D015212,487175
SRR6424644,0.015547,D015212,487175
SRR6424696,0.0149874,D015212,487175
SRR6424697,0.438742,D015212,487175
SRR6424698,2.83818,D015212,487175
SRR6424699,0.196924,D015212,487175
SRR6424700,2.21883,D015212,487175
SRR6424701,19.459,D015212,487175
SRR6424702,0.00991293,D015212,487175
SRR6424703,1.40907,D015212,487175
SRR6424755,0.00837889,D015212,487175
SRR6424756,0.0750486,D015212,487175
SRR6424757,0.0185421,D015212,487175
SRR6424758,0.00837889,D015212,487175
SRR6424759,0.00270263,D015212,487175
SRR6424760,0.00969274,D015212,487175
SRR6424761,0.0086552,D015212,487175
SRR6424762,0.00662325,D015212,487175
SRR6424763,0.00610575,D015212,487175
SRR6424764,0.0074202,D015212,487175
SRR6424792,0.932969,D015212,487175
SRR6424793,0.495172,D015212,487175
SRR6424795,1.0152,D015212,487175
SRR6424796,0.00956425,D015212,487175
SRR6424797,0.573174,D015212,487175
SRR6424798,0.660127,D015212,487175
SRR6424799,1.15255,D015212,487175
SRR6424800,0.747387,D015212,487175
SRR6424801,1.77092,D015212,487175
SRR6424802,1.2652,D015212,487175
SRR6424803,3.4992,D015212,487175
SRR6424804,3.34788,D015212,487175
SRR6424805,2.16886,D015212,487175
SRR6424806,1.47673,D015212,487175
SRR6424807,0.00955932,D015212,487175
SRR6424809,32.7147,D015212,487175
SRR6424810,32.7612,D015212,487175
ERR1090131,0.765697,D015212,487175
ERR1250602,0.00616751,D015212,487175
ERR1389668,1.83986,D015212,487175
ERR1389927,0.51973,D015212,487175
ERR1389960,1.55035,D015212,487175
ERR1459117,0.0170319,D015212,487175
ERR1678494,3.39771,D015212,487175
ERR1842582,0.019981,D015212,487175
ERR1842685,0.0432414,D015212,487175
ERR1842714,0.0438135,D015212,487175
ERR1843784,3.51116,D015212,487175
ERR1854759,0.105723,D015212,487175
ERR1854764,0.206163,D015212,487175
ERR1854766,0.0840383,D015212,487175
ERR1854771,0.137412,D015212,487175
ERR2057024,0.0801057,D015212,487175
ERR2057025,0.0468131,D015212,487175
ERR1160336,0.320214,D015212,487175
ERR1250569,0.016261,D015212,487175
ERR1160718,0.00164157,D015212,487175
ERR1250041,0.0311705,D015212,487175
ERR1458875,0.233076,D015212,487175
ERR1846219,0.409596,D015212,487175
ERR2032946,0.371857,D015212,487175
ERR1090446,0.0038301,D015212,487175
ERR1249679,0.911247,D015212,487175
ERR1160479,1.62047,D015212,487175
ERR1160361,0.00217096,D015212,487175
ERR1389877,1.86595,D015212,487175
ERR1389954,0.00365684,D015212,487175
ERR1843732,0.0430737,D015212,487175
ERR1843814,0.622103,D015212,487175
ERR2091952,0.0265828,D015212,487175
ERR1390028,0.00780884,D015212,487175
ERR1389784,0.0707368,D015212,487175
ERR1389766,0.0324826,D015212,487175
ERR1160614,0.0104519,D015212,487175
ERR1090144,0.0912779,D015212,487175
ERR1074630,0.029926,D015212,487175
ERR1089826,0.0418235,D015212,487175
ERR1090115,0.00368067,D015212,487175
ERR1090618,0.00519076,D015212,487175
ERR1160726,0.0202327,D015212,487175
ERR1249833,0.0229476,D015212,487175
ERR2032230,0.960844,D015212,487175
ERR2032784,0.00785453,D015212,487175
ERR2032898,0.011134,D015212,487175
ERR2091894,0.0154075,D015212,487175
ERR2319373,0.00465051,D015212,487175
ERR1551508,0.00457708,D015212,487175
ERR1551509,0.0080429,D015212,487175
ERR1551511,0.00245797,D015212,487175
ERR1551513,0.00410627,D015212,487175
ERR1551516,0.00374364,D015212,487175
ERR1551518,0.00908815,D015212,487175
ERR1551522,0.00523013,D015212,487175
ERR1551524,0.0160128,D015212,487175
ERR1551527,0.00353857,D015212,487175
ERR2314018,0.00337667,D015212,487175
ERR2057018,0.190933,D015212,487175
ERR1077826,0.00195917,D015212,487175
ERR1089794,0.00370014,D015212,487175
ERR1090709,0.0166521,D015212,487175
ERR1160721,0.145286,D015212,487175
ERR1250445,0.115308,D015212,487175
ERR1074812,0.00321337,D015212,487175
ERR1843596,0.0739729,D015212,487175
ERR1389644,0.654427,D015212,487175
ERR2091845,0.694915,D015212,487175
ERR2091939,0.176391,D015212,487175
ERR1075709,0.840969,D015212,487175
ERR1090070,0.00309741,D015212,487175
ERR1089747,0.700037,D015212,487175
ERR1090056,0.00359324,D015212,487175
ERR1090119,0.0149589,D015212,487175
ERR1090363,2.79153,D015212,487175
ERR1090614,0.364367,D015212,487175
ERR1090649,1.94013,D015212,487175
ERR1090680,0.463566,D015212,487175
ERR1160564,0.407385,D015212,487175
ERR1249673,0.0730327,D015212,487175
ERR1249769,0.0106462,D015212,487175
ERR1249927,0.00504668,D015212,487175
ERR1249930,0.204037,D015212,487175
ERR1250632,0.0431779,D015212,487175
ERR1389722,0.569172,D015212,487175
ERR1389949,0.00543981,D015212,487175
ERR1389995,0.0278074,D015212,487175
ERR1417463,0.0209828,D015212,487175
ERR1459080,0.726245,D015212,487175
ERR1854725,0.397803,D015212,487175
ERR2032932,2.01072,D015212,487175
ERR2056947,0.0771422,D015212,487175
ERR2057086,0.0147885,D015212,487175
ERR2057179,0.0193137,D015212,487175
ERR2091907,0.125962,D015212,487175
ERR1090785,0.00328504,D015212,487175
ERR1090791,1.04236,D015212,487175
ERR1090854,1.11888,D015212,487175
ERR1090989,0.0062543,D015212,487175
ERR1091008,0.171036,D015212,487175
ERR1091013,0.0166667,D015212,487175
ERR1091024,0.155892,D015212,487175
ERR1091058,0.887082,D015212,487175
ERR1091067,0.773919,D015212,487175
ERR1091076,0.00535475,D015212,487175
ERR1091079,0.00303453,D015212,487175
ERR1091106,0.00860635,D015212,487175
ERR1091125,0.0634239,D015212,487175
ERR1091273,2.8318,D015212,487175
ERR1091288,0.430594,D015212,487175
ERR1091310,1.08081,D015212,487175
ERR1091318,0.19548,D015212,487175
ERR1091328,0.00826651,D015212,487175
ERR1091342,0.00328753,D015212,487175
ERR1091418,0.0114512,D015212,487175
ERR1091433,0.29867,D015212,487175
ERR1091445,0.0582751,D015212,487175
ERR1091464,0.00215936,D015212,487175
ERR1091493,0.287484,D015212,487175
ERR1091500,0.0990929,D015212,487175
ERR1091574,0.00204947,D015212,487175
ERR1091575,0.985121,D015212,487175
ERR1091614,0.0304959,D015212,487175
ERR1091661,1.9519,D015212,487175
ERR1091671,0.931326,D015212,487175
ERR1091679,0.243223,D015212,487175
ERR1091703,0.00314189,D015212,487175
ERR1091803,0.572071,D015212,487175
ERR1091808,1.17793,D015212,487175
ERR1091816,1.14278,D015212,487175
SRR3400417,0.0142195,D015212,1747
SRR3400418,0.00835741,D015212,1747
SRR3400419,0.0171871,D015212,1747
SRR3400420,0.0199647,D015212,1747
SRR3400421,0.0224111,D015212,1747
SRR3400422,0.00885156,D015212,1747
SRR3400423,0.00813938,D015212,1747
SRR3400424,0.010087,D015212,1747
SRR3400425,0.00923366,D015212,1747
SRR3400426,0.010746,D015212,1747
SRR3400428,0.0714639,D015212,1747
SRR3400429,0.0334336,D015212,1747
SRR3400430,0.014358,D015212,1747
SRR3400431,0.0232179,D015212,1747
SRR3400432,0.0199001,D015212,1747
SRR3400433,0.0162351,D015212,1747
SRR3400434,0.0281918,D015212,1747
SRR3400435,0.0162104,D015212,1747
SRR3400436,0.0123633,D015212,1747
SRR3400437,0.0180528,D015212,1747
SRR3400439,0.0121926,D015212,1747
SRR3400440,0.0206607,D015212,1747
SRR3400441,0.0262189,D015212,1747
SRR3400442,0.0126011,D015212,1747
SRR3400443,0.71523,D015212,1747
SRR3400444,0.0355132,D015212,1747
SRR3400445,0.0148872,D015212,1747
SRR3400446,0.0112826,D015212,1747
SRR3400447,0.0146432,D015212,1747
SRR3400448,0.00765012,D015212,1747
SRR3400450,0.0117547,D015212,1747
SRR3400451,0.0127333,D015212,1747
SRR3400452,0.0109566,D015212,1747
SRR3400453,0.0121125,D015212,1747
SRR3400454,0.00726842,D015212,1747
SRR3400455,0.0138096,D015212,1747
SRR3400456,0.0116192,D015212,1747
SRR3400465,0.00790429,D015212,1747
SRR3400466,0.0106793,D015212,1747
SRR3400467,0.0112675,D015212,1747
SRR5218298,0.000618816,D015212,1747
SRR5218391,0.0021008,D015212,1747
SRR5218397,0.0019324,D015212,1747
SRR5650152,0.00038,D015212,1747
SRR6424700,0.00283014,D015212,1747
ERR1250436,0.00954107,D015212,1747
ERR1390023,0.00700943,D015212,1747
ERR1678494,0.00808016,D015212,1747
ERR1854764,0.00557196,D015212,1747
ERR1854766,0.00560255,D015212,1747
ERR1160718,0.000273595,D015212,1747
ERR1458875,0.0103589,D015212,1747
ERR1160479,0.00100463,D015212,1747
ERR1160361,0.00651289,D015212,1747
ERR1389877,0.00714924,D015212,1747
ERR1249833,0.0172107,D015212,1747
ERR1551512,0.0152532,D015212,1747
ERR1551520,0.00254537,D015212,1747
ERR1551521,0.00393066,D015212,1747
ERR1077826,0.00195917,D015212,1747
ERR1090709,0.00416302,D015212,1747
ERR1546067,0.00698812,D015212,1747
ERR1074812,0.00321337,D015212,1747
ERR1843571,0.00565451,D015212,1747
ERR1075709,0.00327225,D015212,1747
ERR1089747,0.01239,D015212,1747
ERR1160564,0.00198724,D015212,1747
ERR1249930,0.00309148,D015212,1747
ERR1417463,0.0209828,D015212,1747
ERR1459080,0.00434877,D015212,1747
ERR1091058,0.00205343,D015212,1747
ERR1091288,0.00443912,D015212,1747
ERR1091310,0.00425514,D015212,1747
ERR1091328,0.00413326,D015212,1747
ERR1091342,0.0460254,D015212,1747
ERR1091433,0.00118051,D015212,1747
ERR695620,0.13629,D015212,39491
ERR695627,0.12165,D015212,39491
ERR695618,1.35768,D015212,39491
ERR695629,11.3528,D015212,39491
ERR695628,11.5758,D015212,39491
ERR695626,0.13413,D015212,39491
ERR695619,1.42274,D015212,39491
ERR695621,0.13708,D015212,39491
ERR695632,1.83274,D015212,39491
ERR695635,0.07852,D015212,39491
ERR695634,0.08171,D015212,39491
ERR695633,1.85985,D015212,39491
ERR695624,0.06569,D015212,39491
ERR695623,1.37228,D015212,39491
ERR695622,2.03726,D015212,39491
ERR695625,0.06056,D015212,39491
ERR695636,11.111,D015212,39491
ERR695631,5.84955,D015212,39491
ERR695630,6.24908,D015212,39491
ERR695637,11.3062,D015212,39491
SRR3400417,3.64753,D015212,39491
SRR3400418,3.48066,D015212,39491
SRR3400419,3.06416,D015212,39491
SRR3400420,1.56572,D015212,39491
SRR3400421,2.9427,D015212,39491
SRR3400422,1.88473,D015212,39491
SRR3400423,1.74834,D015212,39491
SRR3400424,1.29708,D015212,39491
SRR3400425,1.16344,D015212,39491
SRR3400426,0.78609,D015212,39491
SRR3400428,0.221504,D015212,39491
SRR3400429,0.836666,D015212,39491
SRR3400430,1.42719,D015212,39491
SRR3400431,3.76956,D015212,39491
SRR3400432,3.47136,D015212,39491
SRR3400433,6.66647,D015212,39491
SRR3400434,7.42009,D015212,39491
SRR3400435,6.17894,D015212,39491
SRR3400436,5.68307,D015212,39491
SRR3400437,7.87175,D015212,39491
SRR3400439,6.31385,D015212,39491
SRR3400440,4.40142,D015212,39491
SRR3400441,5.48877,D015212,39491
SRR3400442,4.77161,D015212,39491
SRR3400443,1.02308,D015212,39491
SRR3400444,3.99929,D015212,39491
SRR3400445,5.17249,D015212,39491
SRR3400446,4.03279,D015212,39491
SRR3400447,2.81716,D015212,39491
SRR3400448,5.30585,D015212,39491
SRR3400450,0.980676,D015212,39491
SRR3400451,2.51052,D015212,39491
SRR3400452,3.24603,D015212,39491
SRR3400453,5.66108,D015212,39491
SRR3400454,6.20256,D015212,39491
SRR3400455,5.51281,D015212,39491
SRR3400456,4.79908,D015212,39491
SRR3400465,0.376018,D015212,39491
SRR3400466,0.672795,D015212,39491
SRR3400467,0.530216,D015212,39491
SRR5218294,0.0306843,D015212,39491
SRR5218295,0.102997,D015212,39491
SRR5218296,0.0414422,D015212,39491
SRR5218298,0.158417,D015212,39491
SRR5218300,0.0150543,D015212,39491
SRR5218301,0.613477,D015212,39491
SRR5218303,0.102841,D015212,39491
SRR5218292,0.0999486,D015212,39491
SRR5218368,2.82075,D015212,39491
SRR5218369,0.0541174,D015212,39491
SRR5218370,0.0223022,D015212,39491
SRR5218371,0.80545,D015212,39491
SRR5218372,0.176518,D015212,39491
SRR5218373,0.0892772,D015212,39491
SRR5218376,2.55532,D015212,39491
SRR5218377,0.908858,D015212,39491
SRR5218380,3.90189,D015212,39491
SRR5218382,0.0375297,D015212,39491
SRR5218383,1.04051,D015212,39491
SRR5218384,1.34407,D015212,39491
SRR5218385,3.28288,D015212,39491
SRR5218386,0.130368,D015212,39491
SRR5218387,1.03645,D015212,39491
SRR5218388,0.872059,D015212,39491
SRR5218389,0.455608,D015212,39491
SRR5218390,5.15942,D015212,39491
SRR5218391,1.29409,D015212,39491
SRR5218392,0.0504329,D015212,39491
SRR5218393,0.920456,D015212,39491
SRR5218395,3.16739,D015212,39491
SRR5218397,0.0869582,D015212,39491
SRR5218399,0.162596,D015212,39491
SRR5396455,0.57233,D015212,39491
SRR5396459,0.598907,D015212,39491
SRR5396464,0.133581,D015212,39491
SRR5396469,0.301819,D015212,39491
SRR5396474,0.210666,D015212,39491
SRR5396479,0.106708,D015212,39491
SRR5396484,0.517203,D015212,39491
SRR5396489,0.674324,D015212,39491
SRR5396499,0.446515,D015212,39491
SRR5396516,0.181488,D015212,39491
SRR5396517,0.284635,D015212,39491
SRR5396522,0.258858,D015212,39491
SRR5396528,0.06683,D015212,39491
SRR5396533,0.00198204,D015212,39491
SRR5396543,0.0429422,D015212,39491
SRR5396544,0.203732,D015212,39491
SRR5396549,0.133205,D015212,39491
SRR5396556,0.0362152,D015212,39491
SRR5396561,0.296213,D015212,39491
SRR5651413,24.0115,D015212,39491
SRR5650041,4.2467,D015212,39491
SRR5650034,7.69738,D015212,39491
SRR5650037,3.54269,D015212,39491
SRR5650108,1.09353,D015212,39491
SRR5650106,5.60065,D015212,39491
SRR5650114,1.97705,D015212,39491
SRR5650105,7.52776,D015212,39491
SRR5650061,0.00829,D015212,39491
SRR5650059,2.33449,D015212,39491
SRR5650110,3.19756,D015212,39491
SRR5650185,13.6133,D015212,39491
SRR5650086,11.9105,D015212,39491
SRR5650150,3.70425,D015212,39491
SRR5650181,1.763,D015212,39491
SRR5650068,11.1774,D015212,39491
